TransactionID,UserID,TransactionAmount,IP,Location,TransactionStatus,IsFraud,Timestamp
a2cca667-c39c-4f58-8c23-cf76aa43b3d8,b648b8d2-10a7-427a-a7f5-622ae8b7932a,567.83,218.254.201.0,Suspicious Location,disputed,1,2024-09-11 21:37:22
3ac4a857-acb6-4c94-aed5-1155f328f5f3,02daadee-b38c-4561-8585-d9b4d396e7b0,14692.26,14.34.113.39,Suspicious Location,refunded,1,2024-01-27 12:39:51
bd752946-b0fe-48a5-93ea-e6d4117fd405,b1e53052-fffb-40b1-8321-29d13b6cc84b,434.13,59.93.110.255,Jacksonstad,failed,0,2024-05-19 01:20:08
898f3e79-a35b-4e33-832b-03f16c7b5dd6,b5403824-f6c6-48f2-8847-d0151829d4df,625.29,163.193.190.184,North Kimberlyville,disputed,0,2024-09-25 23:08:06
8e828962-ce6f-470b-ba37-5c639a01da60,30546f73-5cc8-482c-8086-68184ab77576,790.43,6.151.221.226,Evansmouth,refunded,1,2024-01-17 22:11:10
bea401d7-226e-4af1-b73d-835485297247,7f62c0ea-3a80-4bbf-8616-478f5ce1d17c,851.32,153.0.47.42,Suspicious Location,failed,1,2024-06-25 13:31:47
4d9d5889-db21-410e-b82a-0c8ebcb6c2bd,c68cafc3-93f6-468c-96cc-6dd1c65519d2,843.75,219.123.160.21,Suspicious Location,disputed,1,2024-06-05 09:31:03
25046495-951e-46be-93c9-780796cb0d17,15152a20-a766-4136-b3b7-08e62d5da3e3,247.84,132.126.225.250,Patrickborough,refunded,0,2024-09-15 22:14:35
82d42600-fb69-4c77-aeaa-36d8cd34513a,702de640-24ec-4e07-af6b-a568ea2fb926,18009.66,18.76.178.77,Monicaton,refunded,1,2024-02-16 05:48:35
365f1a8d-b31c-4d8a-82ea-871500724c5c,450d9058-ff92-4657-9b58-9b75e9e409bc,15123.92,16.243.156.236,Suspicious Location,success,1,2024-08-07 19:09:13
14c65931-4f6d-447f-8f4c-7c77b3a6d971,141cc15c-3c10-4882-9786-913bfb08af62,10266.98,222.154.167.42,South Mark,failed,1,2024-11-17 09:37:33
edcd0d1e-63ce-43c4-80e0-39c153cfa358,a4244f07-c415-48bd-8554-5a5da5975ace,465.78,221.170.90.213,East Natalie,success,0,2024-08-04 13:15:14
a068f712-876a-461b-b8a6-8742112e4898,86959e2b-0413-43c4-b148-39235dc60364,13904.73,65.243.21.180,Suspicious Location,disputed,1,2024-08-20 13:58:11
25ffb256-836c-4619-9af3-ada613f99208,40f649c8-8b33-4352-a79a-246bb6f1e177,376.64,21.43.248.13,Suspicious Location,refunded,1,2024-06-05 11:11:57
64d9ef6c-32d2-4273-be38-46fb4ecfa71a,94946323-bc7d-4b5b-aaf7-8bab94f742ee,646.03,14.89.252.8,Munozburgh,success,0,2024-02-04 04:58:32
06c75405-5790-4d7a-b8a6-0b591a9b155f,3dec5178-902d-4497-b385-8cee6596c511,492.02,188.36.54.28,Suspicious Location,failed,1,2024-01-03 19:41:39
40894581-20f5-4845-87af-2ebc1ef90dc3,1fa29aa0-082b-499a-9f01-e044493a095e,12271.79,33.37.73.105,Suspicious Location,refunded,1,2024-09-12 22:30:25
1433b184-c69d-44fe-acaa-8950cd931984,fe412ed3-14d2-458e-81b9-d52a3c6be52e,11536.49,145.114.152.219,East Michaelport,success,1,2024-03-05 14:05:29
56739121-7e45-448e-bb2f-8c3718ae2294,35b0381e-c44c-475a-aae5-3093e461c495,13430.86,37.227.3.195,Suspicious Location,success,1,2024-08-31 16:20:07
908b56c5-49c3-4136-9ab1-696bbcae6281,4131f76c-4a9a-4339-8481-71a32bd566b6,19210.22,135.226.224.57,North Briantown,success,1,2024-08-20 20:23:11
382feb02-6007-461d-8ce9-15658ecd936a,f39ccb7b-bc8f-4fb7-8352-f2c263d6b0d3,993.16,112.137.176.246,Suspicious Location,failed,1,2024-04-16 04:57:12
5e702baf-1bf1-49b2-b6ed-06f94b803780,96e62cd8-826f-4318-bf4f-0bc8ba7a6f06,12129.35,117.90.186.73,Tatehaven,disputed,1,2024-09-29 08:28:40
788de6c7-6c9b-4727-95f0-0b7e23c9085f,0b9cd54b-12e7-4f42-a90d-ddaa0a1fb008,297.52,19.172.110.217,Suspicious Location,failed,1,2024-06-30 23:03:52
c91786ed-05e5-4d88-bcf5-a7cb977f579f,cd8a20c6-71b6-4b8d-a7c2-26da4be5b2c6,847.92,87.199.22.64,Port Joshua,success,0,2024-01-14 00:28:37
c9f2aa71-c726-4728-8827-f654bf8e4a88,d1b8dd71-0010-429c-b3a9-245e5806b007,701.1,95.230.197.1,New Anna,failed,0,2024-01-25 12:06:43
a9db7dc7-1181-41df-85fa-af6d286cc4b9,a09678c6-b246-4d86-a45d-46b6e08255a2,14505.27,183.173.237.219,Bendermouth,refunded,1,2024-04-06 10:12:47
f38ab9c0-8f65-4173-8693-69acd0dc6087,ba16c939-75f0-4ab1-9b72-e5d243cd33d5,17483.4,100.218.63.245,Suspicious Location,success,1,2024-09-22 15:30:02
8890d4d3-4dbb-4313-a4d5-04b31ee06cc5,9f75e5c4-a9c2-47b5-b227-53e1a3b9930b,621.52,8.10.209.204,Port Ross,refunded,0,2024-11-11 01:54:31
9bf45034-e00b-4559-8995-0b47667c42e1,03c52f7c-4dbc-4b36-924e-c839a11ba1f5,694.92,171.19.91.21,Suspicious Location,success,1,2024-02-06 02:23:09
686de293-f6a9-4721-8aeb-1bd8236700f5,5bfd288a-b335-4d72-b1b8-137568e46380,11989.42,16.251.95.146,Suspicious Location,disputed,1,2024-01-17 15:31:50
2c84db9c-6233-45e0-9280-21f53e2e8368,bcbfb374-775e-45b1-9c2a-e1f9733db98b,154.84,146.205.211.36,North Leslieton,failed,1,2024-03-04 17:26:27
55ec2acc-6d31-478e-8855-dba4008a5a95,446e472c-0fc2-4581-b78a-c27ab08def65,813.38,188.255.66.28,Suspicious Location,failed,1,2024-08-09 13:51:45
0bfed3d9-9231-4345-be74-d696cdf4b4b4,98174d3d-c6d7-4355-9f97-70b7f740449b,12888.15,219.186.83.52,Crystalside,disputed,1,2024-03-11 11:13:37
5d5c16ea-47bc-43fb-a603-45d15d55479d,a37ba4d6-0036-40e1-8a7f-af0ab848e6ba,16272.75,52.109.196.169,Suspicious Location,success,1,2024-09-03 23:23:09
4cab50b2-8ef5-40e3-9b32-40de95831739,7542b239-170f-47b1-ae3b-09910c40698d,19977.8,32.132.38.203,Suspicious Location,disputed,1,2024-05-06 15:07:24
6e6b37f2-1e06-4a80-bef5-59dcf2f992ce,fe9739fb-6100-438a-8b11-335a55babdaf,892.93,128.217.71.234,Suspicious Location,success,1,2024-09-03 01:01:33
c4dc4781-1ae4-43e6-bf3f-20de6bd01127,334a7482-f5e3-40b3-bb7c-8386c4f47beb,750.12,179.251.84.1,Suspicious Location,disputed,1,2024-01-21 00:52:29
1893bc1a-140c-48a1-8cba-8728f4c6d12e,0bb475f0-737c-4f1d-8f26-4747fe4f56b9,112.52,148.17.167.235,Suspicious Location,refunded,1,2024-06-15 06:30:07
fc97b2e3-f957-4348-8dd0-ea7f67b58279,921e5307-a4b7-45b8-9f85-e7301d68d27f,905.78,118.203.226.83,Angelamouth,disputed,0,2024-11-03 15:34:39
0300cbb5-c84f-482c-8df0-0e1358542cc3,5e72854d-c66c-49f1-a38c-39ccc3921488,12117.07,96.83.4.12,Port Aprilburgh,failed,1,2024-11-19 21:48:53
e209762c-4452-4679-afe3-09dc08eb2b2d,642cd470-4b2a-4106-b765-a5e276532578,995.14,56.31.18.214,Billyview,failed,0,2024-11-13 23:53:22
6b638584-19a6-4e9f-87a4-703d7d00303e,061046ad-e9fb-4a60-8c71-92c414f14101,13539.96,73.231.249.9,Suspicious Location,success,1,2024-10-17 08:25:58
029b95bb-80a0-401c-8228-d3c5af31df8c,01c04d26-354f-4a7b-81b8-c9948a0d693e,576.62,169.59.94.138,Suspicious Location,refunded,1,2024-06-24 18:15:43
651ddc1a-effb-4701-8461-ae91d6cc3f9f,6c77c20e-a8ac-4b84-aa97-b1ac5324c275,15513.63,130.41.103.73,Suspicious Location,refunded,1,2024-02-25 15:18:57
b2192718-25d0-40eb-bad2-5512392522e8,4060b24a-648c-42e7-9ffd-4511e4af71ad,10213.73,79.64.49.148,Port Noahhaven,success,1,2024-04-26 06:34:21
ae5c8492-e1b1-4121-8742-81c5595752c3,c2c2fad9-8a4d-4ae2-b2f0-211072f82762,367.73,211.133.254.35,Suspicious Location,disputed,1,2024-01-04 08:13:23
033be2e7-039f-4be9-a182-651dd0f670fb,e32ced37-a64c-4f40-9630-6bc26e350254,528.52,83.68.222.198,Taylorhaven,failed,0,2024-04-14 19:05:09
a9e2a68b-2f25-4aea-996d-25ec2d14038a,7f384b5b-1faa-4717-a792-8711a61bdb30,11499.47,89.18.208.170,Millerchester,failed,1,2024-02-14 19:10:38
793bb3ee-0bae-4e8a-927b-72db080c757e,ca082de1-e0f7-4403-b458-c84e3a1b2d19,613.68,182.29.122.48,South Holly,refunded,0,2024-11-15 09:38:20
cc2b876b-752f-45cf-877f-700cf5b7a107,c4363941-00fa-40bb-9839-de6a47bed62e,10614.19,70.160.59.167,North Melindaborough,disputed,1,2024-05-27 17:08:50
3391b6fd-9c10-4a40-b722-fcd3abb21453,a32af041-9c7e-4e9c-bbf8-576f436af596,12065.87,14.186.241.110,Suspicious Location,disputed,1,2024-05-30 01:10:48
fb7a125a-7b0e-4c96-a526-f9586a7fad35,37d52baa-33e2-4083-8aa7-ed2d9e7e2997,17376.46,113.66.138.66,Suspicious Location,disputed,1,2024-01-09 18:00:07
9dd9fb69-ba12-4f97-9941-c80a0391d618,3ccf31ae-78e2-43de-8706-ca8633d86799,14755.12,156.75.198.27,Suspicious Location,refunded,1,2024-09-07 00:01:10
6c043ae9-f5b7-4a6d-89da-af5e2a952f0f,ca13a98c-5512-4e4a-986c-c731b3be5c1c,732.6,162.216.237.184,Suspicious Location,refunded,1,2024-02-13 03:34:57
99aa3ec4-edde-4ab4-8acc-973241c22e82,aff3aaaf-96bf-42a8-ace6-94949d8536b9,892.73,152.134.16.13,Scottland,failed,0,2024-03-28 18:59:52
10c5bd95-614f-4ee3-ad06-2d0b092e7af1,185f328f-0b80-4c5e-a271-829d0ac39329,13672.05,156.136.63.205,Russellfurt,refunded,1,2024-10-06 10:51:20
d4b060f2-6f85-4193-93cb-a5a2fe28d8f6,130e1ac3-c2fb-49e1-aba4-bae61c786355,791.73,1.204.180.86,Suspicious Location,failed,1,2024-09-24 04:44:36
8469631e-af0b-40f8-94d1-9b719229684d,84fc7221-5114-421d-80cd-687063de50e1,10608.45,223.69.181.101,Suspicious Location,refunded,1,2024-01-25 00:58:47
c48e5e17-867f-4249-b625-827fe4a55014,3cb8ea9e-338a-4f5d-a4c0-50c02c80f5b1,11335.05,13.169.12.18,North Michelle,disputed,1,2024-05-22 11:32:12
ea4ae687-670f-4a21-9386-33ea0f2eb4e3,d7d03404-4429-4d9f-94df-3400eb87512c,17132.85,174.181.125.190,Monicashire,failed,1,2024-06-27 15:03:37
29e41c90-d754-4424-92ef-212f68169756,835e443e-cc04-4b7c-9882-9a09e39edba7,308.8,223.228.218.154,West Anthonyhaven,success,0,2024-06-13 00:39:07
0f955bc9-ad9f-4a73-a4d0-ef62fbf7e4ea,7229c35e-9e15-40dd-80b1-e9934cf0c5b8,19964.99,31.80.230.227,Katherineside,success,1,2024-05-28 00:57:12
4e6a9e38-04be-413c-9f6c-169058285395,69e09dfd-c89b-4c66-a2a3-80926ea78311,16714.83,135.179.45.103,Lake Williamburgh,success,1,2024-09-15 11:52:40
de897927-0ff0-4c29-8140-d645cc74cd49,2fcf66d4-3e95-4145-9bc4-5c5022beb50a,665.83,19.87.133.189,New Amberton,success,0,2024-02-18 05:14:42
fab59578-e309-449a-ba82-ec2363a9b92b,00620d00-23db-41c9-9a54-3a8390e6f9d2,587.67,217.183.241.247,Suspicious Location,disputed,1,2024-03-30 13:58:22
0759ba7d-ba4e-4376-9e6c-33d521d17e22,bb0faa4e-de5f-4127-af91-a2ebbf597372,547.61,100.182.1.60,Hullstad,failed,0,2024-01-18 20:43:11
54d57830-1afe-4a06-b888-64b258f3f4bd,8fd669d3-29ca-4977-b00b-cea15b7cdbe9,673.34,192.164.226.199,Suspicious Location,refunded,1,2024-08-06 20:37:57
f01338a4-b021-4005-b320-0a964ac3695f,64dd8ed5-78b3-4119-a72f-4d467028bdb5,251.89,219.183.26.123,Suspicious Location,refunded,1,2024-07-10 01:00:40
952a58a2-d6a0-4035-a32c-76a0047d10da,acc88433-7097-4d1c-a94b-085eff0d3348,14191.76,2.232.67.204,Suspicious Location,refunded,1,2024-07-29 07:22:06
0c652880-27eb-4d29-acfd-6f8ded6c908b,4251f76c-4aca-4b60-a9f1-60423b838f68,381.25,211.141.0.38,Lake William,refunded,0,2024-11-05 15:08:56
d43f200e-91d3-4b71-a4e5-dc2790581825,9ec4f822-f097-459e-830c-45429e9dff47,628.88,53.120.94.232,Suspicious Location,disputed,1,2024-06-18 20:11:16
0c1f0dd6-b22e-438e-be39-c0ee22526421,4e480be4-5839-480e-8498-3da79d6c409f,17903.38,138.177.42.68,Suspicious Location,success,1,2024-05-28 04:23:23
3cbd1aa4-48c3-4942-be4c-b4b4fe26689a,733c2e4a-02fc-4cef-bceb-e907317a8227,148.43,218.41.122.48,Suspicious Location,refunded,1,2024-02-23 12:42:48
bd92b3d6-148a-4ce7-850e-a03a09d4701d,ce35b896-d57c-4a72-87ec-c20150ff2a9c,11230.59,97.100.219.218,Julietown,failed,1,2024-03-13 05:28:51
1bac17b5-8e9e-4f7d-af0b-92c02fa16700,7c08d902-adbc-4dd3-839b-6d55bb05edb5,19741.2,153.219.185.242,Suspicious Location,success,1,2024-03-27 09:32:29
f8e100c8-f85e-47d1-ae31-4a2e09b07e31,f644bf37-c284-4eb8-921d-59c6785fc41d,554.75,94.165.36.248,East Carlyview,refunded,0,2024-10-11 00:33:58
4fdcef6a-6d86-4ee9-ab20-3641b2730e14,6c774544-0d99-4b8e-a5b4-58fabb72a2a4,10105.41,210.103.31.97,Suspicious Location,disputed,1,2024-10-06 07:56:47
2550f4bd-09fa-419a-856b-7102df555ba6,5f98cd60-590d-4064-abd3-8755960fd4b7,13790.13,142.245.170.104,Suspicious Location,disputed,1,2024-09-30 09:57:50
104b5c2c-0d90-449e-9568-3a01e6e34a9f,cd0ea42a-4239-4698-8c07-8682c40d9225,15584.56,12.75.146.7,Hollowaybury,disputed,1,2024-01-15 20:50:13
117fa472-ed2c-4552-a84c-a306806c1717,7af26d23-9d7c-4fb7-aecb-11b913feef01,12748.02,112.79.53.28,Suspicious Location,success,1,2024-09-01 18:11:26
03c48a95-4172-4f49-a6d6-93faa486873e,66441ca4-f55b-46ac-b8be-b858b92f1033,588.14,8.13.9.39,East Samantha,refunded,0,2024-08-01 01:38:28
ad3706fe-e15b-4f18-af36-59d296886a1d,2f7a3277-21be-41f1-a1b1-9edd2a419c4b,15209.74,93.112.153.38,East Jennifer,refunded,1,2024-02-14 04:04:48
6eddcfb2-2472-41cf-9a5c-8741ad85c95e,520eab98-4c0c-4c57-96f2-89714f0959c9,645.67,80.16.155.157,East Troymouth,disputed,0,2024-08-17 04:15:12
3df2f2c8-816c-4c52-8c79-f4c7f8f221d1,96bcdca9-94aa-4cff-babf-83a1e8ac1468,16707.67,123.233.249.119,Ashleyberg,refunded,1,2024-07-08 20:54:32
508b2793-3ca4-4d3f-b250-4301651a500e,cb6f1dd9-2787-4fdf-a76b-d8408507f7f2,868.38,136.210.240.87,Bakerstad,failed,0,2024-07-26 10:03:26
20a9fee6-0eb0-4d24-a4fe-e9c134c080df,2d4065ac-34e7-4c92-9c7a-aa9100d90007,15194.05,208.215.52.155,West Christopher,success,1,2024-09-22 19:16:36
17161faf-2215-470c-8045-dec354758c93,21d5976c-ddb5-4f09-9095-72398955fcc2,13972.11,193.116.89.40,South Vanessafort,disputed,1,2024-08-06 09:52:06
8d56b191-bb91-40e3-aa82-36563a89cb4f,830a2695-f3d0-4d34-84b5-200c81c35373,15669.36,75.59.108.148,Suspicious Location,success,1,2024-02-24 13:39:19
45141fdf-abed-4e9b-80cb-607daba5d73c,0d381f44-5a33-4fbf-b05d-16040c39aaec,17023.53,129.251.214.19,New Stacymouth,failed,1,2024-01-10 08:33:00
cd284a3e-5b6d-43bf-95cb-d4bdf46a97b1,45626472-194f-4ccd-9cb5-0c55b1a2b984,550.35,42.101.85.83,Suspicious Location,failed,1,2024-05-01 17:22:49
c39b5adc-06db-44c8-908a-43acdd52b16a,a6a0d0b5-e5dc-4ee2-a788-78ba963d8927,331.15,199.38.87.215,Suspicious Location,disputed,1,2024-04-23 15:49:11
aed3d509-b6f1-4efc-b711-bfa716ef56a8,e94b68e8-edb8-4df6-93d2-8730fca1526d,19701.91,188.201.100.144,Lake Heatherfort,success,1,2024-09-04 06:33:41
696e1bab-3ebb-4962-b25c-20d5ac580ff0,4ae7eda6-0d07-4d19-920c-842e0dbd2697,17082.43,96.93.118.205,Julieville,refunded,1,2024-04-15 13:07:47
0cde5258-f649-441b-b656-adf9553616cf,4844f34b-d30c-4526-ad55-53292b90db9c,517.84,210.223.12.103,Whitneyside,refunded,0,2024-09-10 01:31:44
65a57a07-f8c1-4048-8ee8-80ffd43d9e82,321849e2-39ac-4637-9d6a-b4423f967730,18230.79,107.91.23.177,Trujilloberg,failed,1,2024-08-28 10:26:46
3b9fb15b-b593-4586-a3e2-98fe101fefed,f39fb43d-cc61-4d07-8182-06ccae408e19,18090.31,110.64.35.22,Suspicious Location,failed,1,2024-02-15 09:12:25
81c8d118-6a4c-4bce-86b7-5c92079f0ee5,5bca6b37-a23c-44ab-aa33-346610d7e796,11939.85,26.18.65.33,Port Deborahfort,refunded,1,2024-10-09 17:52:52
89c7f27f-bd14-4e6c-9ecf-9ab9dfbab9e8,c12d6403-5367-4e33-bb40-6760e3754eb1,12187.96,129.162.74.22,Leonardmouth,refunded,1,2024-02-07 17:51:57
c83fa664-26b0-464c-a104-715805bc639c,afa51196-3d73-4c55-b0d9-ad1350f6d8b9,11371.68,97.237.117.75,New Karenview,disputed,1,2024-05-11 02:50:07
554d6a7a-cfde-4ecc-a2be-995ace6a87aa,7bf41a21-7529-4696-9ddf-371e8fbd74a5,141.3,54.41.217.240,Phillipshaven,failed,0,2024-09-12 03:44:20
8a1d34ad-7c66-424c-96e4-8af4d086de8c,f75e28ab-c2cb-4368-9f04-6b60ca61338d,629.63,47.227.178.254,Ortegachester,failed,0,2024-04-30 16:04:08
d70290d0-5669-4917-a42a-b00d0d12b9ef,9458c8a0-25fd-43b5-824f-93f86d55288b,734.65,81.218.227.179,Suspicious Location,refunded,1,2024-08-22 02:25:40
f8b59d02-f831-4853-bb06-537daf209a77,31462884-bf29-42ee-a41d-08dd8fc92855,19336.05,44.160.232.58,Suspicious Location,success,1,2024-05-12 16:01:09
5d89f747-7902-4ac3-965e-e8377cb19395,396cff1f-79e5-474c-9fc3-c6c4b11cfc8c,12363.23,77.183.22.142,Suspicious Location,success,1,2024-11-15 08:23:26
799dc33e-3081-4377-833d-2c535b64d3f5,e0b5da79-012b-4ea8-b21b-7a917d64640e,10714.75,145.12.111.148,Lake Brandi,failed,1,2024-06-07 15:33:41
671da8ce-af94-4ea8-a6c3-11d9f82b3cd4,c36bb2a3-fe37-47cc-971c-95b28201b309,19128.71,207.70.16.122,Port Scottstad,refunded,1,2024-06-12 04:18:50
034669bd-9f30-4597-ae5e-d2ebc1797beb,b8e4a5bc-a26d-4f56-b485-5a19c6ae7856,482.57,200.34.109.22,North Sherri,success,0,2024-03-17 14:48:13
023dbf72-e85f-49a8-ad3e-794e38b266ac,2b7e112e-801f-40da-a966-36e9b1dd0c64,670.24,27.195.60.73,Suspicious Location,refunded,1,2024-03-11 10:20:36
f854e812-a0ab-46b5-92c1-cbfd44ac29dc,43ef21ee-6953-431e-99ab-4a8255168cf3,17707.9,80.83.149.47,Suspicious Location,refunded,1,2024-11-06 07:56:57
b8a5e615-bc1c-4005-9d1c-866d6170edd9,32f6fed8-7ce8-4668-9ec2-2c3d3ef24e94,622.67,34.22.120.180,Suspicious Location,disputed,1,2024-04-07 14:42:04
bf5bd20d-96d7-4b73-ac17-51c2503cd5a9,abe4bca4-2ad0-4429-bb30-a7846e17df13,15232.76,167.226.227.207,Jensenchester,failed,1,2024-02-06 20:38:14
99793291-b6bb-417d-89fd-78876acd72bd,1faa89a7-1005-4318-a68e-9b76cf42e14c,15893.81,80.179.106.183,Suspicious Location,refunded,1,2024-02-21 21:08:18
30ed8593-226a-47fc-a1d8-6a4bdbe0fc4e,016e5736-b9b9-4631-931d-82087e577ed3,572.22,102.84.225.93,Suspicious Location,failed,1,2024-01-25 17:22:17
8ca70581-42c1-4386-95ab-102d09f2701a,83c8d526-a736-4c78-bdbf-781414a29e2f,18475.74,122.253.29.51,Aaronborough,failed,1,2024-09-02 13:40:41
08cf8cf1-0689-4df9-9267-331b4231f93c,a3802797-802c-4fd1-9b7e-e4da3646db76,17934.2,51.104.16.245,South Stacey,success,1,2024-04-22 06:02:29
b9c31c76-3d4c-4332-b41b-2b8e9100fcd9,e64fe8f4-3ae2-4dfd-b388-2d6aee5f9a46,675.12,11.15.242.43,South Robertmouth,success,0,2024-04-21 01:03:26
bb0dfee0-ace1-48d2-8999-bf6ed49a0788,e947b1be-c8df-4790-a216-7b7efebc4cb2,18142.65,101.185.61.114,Suspicious Location,disputed,1,2024-05-14 17:59:59
946600c9-7293-4fb6-b1fa-65daec071775,504bad96-f9cd-4605-a7f4-9ae554e6bdd1,14998.86,161.43.28.17,Suspicious Location,disputed,1,2024-02-29 23:45:48
0c448996-0050-4417-a132-16bb84ed72b7,88cfb681-f631-4fc3-9704-27d4259308bd,731.75,206.21.132.237,Suspicious Location,success,1,2024-05-01 17:08:39
e3543bfd-ee22-46d1-bf8e-e6aac530d8b7,588875dd-b6be-4814-a715-1e8eb2d96f93,13292.39,24.95.240.69,Brittanytown,success,1,2024-03-05 15:40:43
f0d6cadb-79ea-4324-b6d0-d44b65b0a5ae,d55cfa81-45ed-43ca-adf6-dc233485411f,13025.91,12.113.130.213,Francohaven,disputed,1,2024-07-15 16:55:59
07fc8e3a-7da4-43ef-af12-005e77ecadc5,28de0b28-b142-429d-aae1-1edd2259d586,621.54,202.61.127.77,Suspicious Location,disputed,1,2024-03-12 06:21:21
c14e0fa7-3dbf-464b-9a9d-dd3f7c14d22b,562c1830-0217-42e8-baf0-9f092420ba5b,16935.22,166.184.161.92,North Gerald,success,1,2024-03-21 11:51:38
68ee23b1-1b35-44b5-aaa5-f46c787bd1e3,ae4aa053-b360-4bdd-b324-5126e816fdb2,16235.66,66.7.189.196,West Kenneth,refunded,1,2024-01-24 07:26:30
a871e4b5-05a7-4d31-9daa-e32bca6b75a8,d4def9d0-3fa6-446f-a9dc-188dfbc818a9,398.43,134.28.110.164,Lake Tracychester,success,0,2024-01-02 01:11:35
06f7b149-1466-4ca5-87a3-e0d539df7f84,afaad48a-18cb-4f1e-914d-06c97adb6f6c,896.67,76.51.4.181,South Sherri,disputed,0,2024-06-09 23:05:05
f0c7842e-455d-480a-8d84-51574b0d9544,15472026-72e3-4829-876c-f90484068d4b,998.26,115.114.169.49,Suspicious Location,disputed,1,2024-07-24 02:32:51
07a7424e-5802-4647-934c-3813cfaa0a2e,1c7c0294-2cd9-4a40-98c7-2c0e18397455,17259.91,59.20.31.11,Suspicious Location,failed,1,2024-01-03 11:55:04
e38e3f15-e464-4edc-8dcb-f6a6edbdb942,726c1385-d758-44bb-8fd3-dd7a416a672e,195.46,64.25.13.166,South Jason,refunded,1,2024-04-01 20:23:36
cae058ba-b47c-4a8c-a282-833efcb3a6da,cfe38095-e929-4226-9b1f-9a5f4fd1b838,880.24,35.93.43.206,Lauratown,success,0,2024-08-29 19:40:40
56700367-06cd-4c18-90e2-1dd3f5f53a8c,1c4205a7-6498-48a3-a04b-ae238efda9d0,13805.08,34.191.72.2,Suspicious Location,failed,1,2024-10-18 13:11:16
8568c7bf-fb50-46f9-9f81-9c0f44f4c967,750c2670-f714-45c7-bc9f-311b8f1f4f83,12410.4,191.129.61.174,Suspicious Location,success,1,2024-05-20 18:39:11
e9536622-4a59-478f-9ec4-392c207b5e9d,0349476e-d800-4a3e-907b-0a8b08b36fad,153.98,45.86.181.79,Suspicious Location,refunded,1,2024-09-19 08:30:54
d81bb278-0917-4bda-8daa-496b92295784,5f5f783a-a394-463b-814c-9ce0431f4283,17640.14,218.147.130.250,Jamestown,disputed,1,2024-09-12 04:58:58
5b3893e8-c36f-49cf-8b4e-ba03a89e89cb,6a0638f1-4edb-4932-8a8f-53b193710d13,656.21,16.154.185.209,Nashshire,failed,0,2024-08-26 15:48:47
aac38283-8658-4b02-a1b1-bc08b8bf1688,fe0bc358-8438-4268-863d-be590db6685f,16300.58,21.80.198.159,Lake Matthew,failed,1,2024-07-14 09:20:37
4617a433-d674-4230-aeef-08d5505f16ec,716aeb9f-cf86-4ceb-9056-e43db07f5c0a,335.72,110.157.36.104,Suspicious Location,success,1,2024-07-14 15:17:22
689ffc1a-2ac8-44a3-9dac-4d7b8d2fe718,f2b7034f-6928-4253-9bb7-9a984e54abc2,17346.55,151.121.197.159,Brandonland,refunded,1,2024-03-13 13:57:54
739177f4-52e9-4b66-8d4e-73d764caf4f5,716ad12d-6fb8-4257-b502-73bccf905003,136.37,193.122.54.220,Caseyberg,success,0,2024-10-30 14:22:32
bcf592c6-7a89-4a47-8641-ae1d5428d3d3,8f811e65-56ec-41a5-a7a3-9881481cedee,479.04,77.197.205.98,Ericborough,refunded,1,2024-06-27 04:23:52
78775423-91bc-4b42-9740-00461419502a,56091311-f04b-45cf-b84e-987eac3169c1,115.98,54.100.72.244,Kimstad,refunded,0,2024-09-13 10:18:28
07160251-4500-41b9-aa27-be2374e98333,dca68119-543a-423f-bdb1-b0c8d517edd6,14503.2,122.123.234.107,Suspicious Location,disputed,1,2024-02-15 04:33:48
154a3300-a31e-41ad-9e17-2a5c41e831b8,9cfda068-e4b6-45dc-af1c-2355e36eb077,11958.59,221.10.176.188,Suspicious Location,disputed,1,2024-05-14 20:35:55
d6316463-b2ce-400d-a664-cff0605fed58,ce1c9e06-1ae0-48a9-910b-7ab4a66b50a7,220.65,163.224.179.168,Tanyaborough,disputed,1,2024-07-01 20:53:54
a63d5036-5e9b-47a1-9213-a901e0cef1e1,59ce0aff-1a75-4f78-96d4-1e5a86062a08,349.96,123.53.144.15,Port Jody,refunded,0,2024-01-25 18:24:58
cf37d7c0-d570-4a4f-9217-40c5fab6a124,c3f1ea48-c2bf-4581-a7e1-158f43f288dc,15869.8,158.170.86.165,Suspicious Location,refunded,1,2024-06-01 12:28:39
72eb7427-4bab-49e6-b9d0-629a7e69a79c,cde73007-988a-4e66-a371-de1be8fb0531,18732.04,168.93.82.226,North Larryport,failed,1,2024-05-04 22:15:23
767ac5a2-ec8b-45ab-b474-d6fb0bf4a122,38af0736-2765-4562-ada8-081a12a60b60,10632.92,211.18.166.194,Austinfurt,disputed,1,2024-09-28 01:41:33
d33dff74-2075-42f5-8fb3-c3a0bb871c77,6d014908-63ba-4605-ace1-96dac27cf3b3,14984.28,52.188.164.202,Suspicious Location,success,1,2024-07-11 17:52:44
5025f793-e7b4-4a4e-adad-7853e00993c9,b7308203-4973-4439-9d59-fad770a74129,250.59,114.70.212.252,Andersonborough,refunded,0,2024-05-08 14:57:39
2cd9b882-8931-4667-a2a9-b4dc3fc16524,98e6fce3-1e16-4a7d-8d4c-c9869e87dfbe,804.55,155.39.117.161,North Amanda,failed,0,2024-08-17 01:56:11
